".type","ALE","Variable_values","Feature","Dataset","Model Type"
"ale",-0.714478571428575,0.401581466197967,"Aug_Spei_pearson","Test","Kansas"
"ale",0.376521428571433,0.664459645748138,"Aug_Spei_pearson","Test","Kansas"
"ale",0.376521428571433,0.68618643283844,"Aug_Spei_pearson","Test","Kansas"
"ale",0.376521428571433,0.693040490150452,"Aug_Spei_pearson","Test","Kansas"
"ale",1.8682880952382,0.85738068819046,"Aug_Spei_pearson","Test","Kansas"
"ale",2.87308809523836,0.943491995334625,"Aug_Spei_pearson","Test","Kansas"
"ale",2.87308809523836,0.950316190719604,"Aug_Spei_pearson","Test","Kansas"
"ale",1.73845476190501,1.02503859996796,"Aug_Spei_pearson","Test","Kansas"
"ale",1.66870476190502,1.34710144996643,"Aug_Spei_pearson","Test","Kansas"
"ale",2.01730476190482,1.74008357524872,"Aug_Spei_pearson","Test","Kansas"
"ale",21.827029047619,7.02367305755615,"May_Precip","Test","Kansas"
"ale",21.827029047619,11.0520782470703,"May_Precip","Test","Kansas"
"ale",21.827029047619,14.453875541687,"May_Precip","Test","Kansas"
"ale",21.4116290476189,22.7898387908936,"May_Precip","Test","Kansas"
"ale",21.4116290476189,23.0114707946777,"May_Precip","Test","Kansas"
"ale",20.4678957142859,30.4737358093262,"May_Precip","Test","Kansas"
"ale",19.874429047619,39.0752372741699,"May_Precip","Test","Kansas"
"ale",19.7284457142857,45.3841934204102,"May_Precip","Test","Kansas"
"ale",19.7284457142857,48.739933013916,"May_Precip","Test","Kansas"
"ale",17.080779047619,64.1692199707031,"May_Precip","Test","Kansas"
"ale",-17.7755042857144,78.4458847045898,"May_Precip","Test","Kansas"
"ale",-18.6024042857142,85.3563842773438,"May_Precip","Test","Kansas"
"ale",-18.5959042857143,92.4248809814453,"May_Precip","Test","Kansas"
"ale",-19.9089042857144,94.8806838989258,"May_Precip","Test","Kansas"
"ale",-19.4404042857143,101.007225036621,"May_Precip","Test","Kansas"
"ale",-20.574820952381,110.764808654785,"May_Precip","Test","Kansas"
"ale",-22.0949209523809,133.930679321289,"May_Precip","Test","Kansas"
"ale",-18.6136876190475,179.219284057617,"May_Precip","Test","Kansas"
"ale",-19.1939376190475,206.253890991211,"May_Precip","Test","Kansas"
"ale",-19.1939376190475,226.448028564453,"May_Precip","Test","Kansas"
"ale",-19.1939376190475,231.355529785156,"May_Precip","Test","Kansas"
"ale",5.08437999999996,-3.08999991416931,"May_Spei_pearson","Test","Kansas"
"ale",5.08437999999996,-3.05937218666077,"May_Spei_pearson","Test","Kansas"
"ale",5.43419666666643,-1.269371509552,"May_Spei_pearson","Test","Kansas"
"ale",5.43419666666643,-1.15045642852783,"May_Spei_pearson","Test","Kansas"
"ale",5.3501966666666,-1.03000903129578,"May_Spei_pearson","Test","Kansas"
"ale",5.3501966666666,-0.90393739938736,"May_Spei_pearson","Test","Kansas"
"ale",5.26186333333335,-0.78176337480545,"May_Spei_pearson","Test","Kansas"
"ale",4.67094666666658,-0.753719687461853,"May_Spei_pearson","Test","Kansas"
"ale",2.75601333333334,-0.489814966917038,"May_Spei_pearson","Test","Kansas"
"ale",4.50701333333332,-0.317061513662338,"May_Spei_pearson","Test","Kansas"
"ale",4.78814666666683,-0.0813466459512711,"May_Spei_pearson","Test","Kansas"
"ale",5.25281333333357,0.0548622831702232,"May_Spei_pearson","Test","Kansas"
"ale",5.03941333333348,0.101211339235306,"May_Spei_pearson","Test","Kansas"
"ale",3.54741333333352,0.41365322470665,"May_Spei_pearson","Test","Kansas"
"ale",3.53474666666677,0.436054974794388,"May_Spei_pearson","Test","Kansas"
"ale",-9.82682000000004,0.682817339897156,"May_Spei_pearson","Test","Kansas"
"ale",-13.6344533333334,1.16226720809937,"May_Spei_pearson","Test","Kansas"
"ale",-13.6344533333334,1.17795932292938,"May_Spei_pearson","Test","Kansas"
"ale",-15.4368033333333,1.59139502048492,"May_Spei_pearson","Test","Kansas"
"ale",-15.4368033333333,1.7399491071701,"May_Spei_pearson","Test","Kansas"
"ale",-14.4374700000001,2.0895094871521,"May_Spei_pearson","Test","Kansas"
"ale",2.15098333333304,-1.40713965892792,"Mar_Spei_pearson","Test","Kansas"
"ale",2.06298333333307,-1.25312829017639,"Mar_Spei_pearson","Test","Kansas"
"ale",2.16148333333302,-1.12622904777527,"Mar_Spei_pearson","Test","Kansas"
"ale",2.76571666666637,-0.674369037151337,"Mar_Spei_pearson","Test","Kansas"
"ale",2.76571666666637,-0.610084533691406,"Mar_Spei_pearson","Test","Kansas"
"ale",2.76571666666637,-0.582236409187317,"Mar_Spei_pearson","Test","Kansas"
"ale",2.76571666666637,-0.550431132316589,"Mar_Spei_pearson","Test","Kansas"
"ale",2.41631666666654,-0.364221274852753,"Mar_Spei_pearson","Test","Kansas"
"ale",2.41631666666654,-0.327569782733917,"Mar_Spei_pearson","Test","Kansas"
"ale",2.41631666666654,-0.261626183986664,"Mar_Spei_pearson","Test","Kansas"
"ale",0.69284999999996,-0.20981228351593,"Mar_Spei_pearson","Test","Kansas"
"ale",1.54731666666663,-0.116032719612122,"Mar_Spei_pearson","Test","Kansas"
"ale",-0.38738333333328,-0.0106704877689481,"Mar_Spei_pearson","Test","Kansas"
"ale",-2.9941499999996,0.0187629871070385,"Mar_Spei_pearson","Test","Kansas"
"ale",-4.33624999999967,0.118748016655445,"Mar_Spei_pearson","Test","Kansas"
"ale",-4.07391666666633,0.306502342224121,"Mar_Spei_pearson","Test","Kansas"
"ale",-3.89991666666635,0.403270840644836,"Mar_Spei_pearson","Test","Kansas"
"ale",-3.89991666666635,0.462565392255783,"Mar_Spei_pearson","Test","Kansas"
"ale",-3.25411666666634,0.988576829433441,"Mar_Spei_pearson","Test","Kansas"
"ale",-3.25411666666634,1.00999522209168,"Mar_Spei_pearson","Test","Kansas"
"ale",-3.25411666666634,1.4077844619751,"Mar_Spei_pearson","Test","Kansas"
"ale",-16.3133290476192,-2.48868465423584,"Feb_Spei_pearson","Test","Kansas"
"ale",-3.43027904761916,-1.49499988555908,"Feb_Spei_pearson","Test","Kansas"
"ale",-1.05964571428582,-0.734137415885925,"Feb_Spei_pearson","Test","Kansas"
"ale",-1.31684571428584,-0.675380766391754,"Feb_Spei_pearson","Test","Kansas"
"ale",-1.31684571428584,-0.669249415397644,"Feb_Spei_pearson","Test","Kansas"
"ale",0.266120952380771,-0.322992414236069,"Feb_Spei_pearson","Test","Kansas"
"ale",-0.156479047619218,-0.224821254611015,"Feb_Spei_pearson","Test","Kansas"
"ale",0.570120952380744,-0.103646025061607,"Feb_Spei_pearson","Test","Kansas"
"ale",0.665187619047725,-0.0418347530066967,"Feb_Spei_pearson","Test","Kansas"
"ale",0.665187619047725,-0.029572568833828,"Feb_Spei_pearson","Test","Kansas"
"ale",0.874354285714485,0.074644535779953,"Feb_Spei_pearson","Test","Kansas"
"ale",0.850854285714473,0.126480877399445,"Feb_Spei_pearson","Test","Kansas"
"ale",0.850854285714473,0.136186525225639,"Feb_Spei_pearson","Test","Kansas"
"ale",0.850854285714473,0.139212504029274,"Feb_Spei_pearson","Test","Kansas"
"ale",1.37547095238106,0.245583608746529,"Feb_Spei_pearson","Test","Kansas"
"ale",1.37547095238106,0.262305021286011,"Feb_Spei_pearson","Test","Kansas"
"ale",0.945070952381098,0.357866406440735,"Feb_Spei_pearson","Test","Kansas"
"ale",1.96197095238106,0.563791215419769,"Feb_Spei_pearson","Test","Kansas"
"ale",2.42060428571413,1.22514510154724,"Feb_Spei_pearson","Test","Kansas"
"ale",2.42060428571413,1.55820953845978,"Feb_Spei_pearson","Test","Kansas"
"ale",2.42060428571413,1.71583807468414,"Feb_Spei_pearson","Test","Kansas"
"ale",7.72545190476211,-1.1102991104126,"Mar_Spei_gamma","Test","Kansas"
"ale",7.71925190476197,-1.06459951400757,"Mar_Spei_gamma","Test","Kansas"
"ale",7.71925190476197,-1.03763949871063,"Mar_Spei_gamma","Test","Kansas"
"ale",7.18120190476185,-0.712741672992706,"Mar_Spei_gamma","Test","Kansas"
"ale",7.22520190476172,-0.657772302627563,"Mar_Spei_gamma","Test","Kansas"
"ale",7.22520190476172,-0.636362016201019,"Mar_Spei_gamma","Test","Kansas"
"ale",7.22520190476172,-0.62480354309082,"Mar_Spei_gamma","Test","Kansas"
"ale",7.00853523809514,-0.501723647117615,"Mar_Spei_gamma","Test","Kansas"
"ale",7.00853523809514,-0.443222314119339,"Mar_Spei_gamma","Test","Kansas"
"ale",8.13186857142859,-0.390443354845047,"Mar_Spei_gamma","Test","Kansas"
"ale",8.13186857142859,-0.37760528922081,"Mar_Spei_gamma","Test","Kansas"
"ale",6.21095190476189,-0.248000949621201,"Mar_Spei_gamma","Test","Kansas"
"ale",-9.75539809523815,-0.108025968074799,"Mar_Spei_gamma","Test","Kansas"
"ale",-9.75539809523815,-0.104516163468361,"Mar_Spei_gamma","Test","Kansas"
"ale",-9.11999809523803,-0.0819431394338608,"Mar_Spei_gamma","Test","Kansas"
"ale",-11.580748095238,0.127694353461266,"Mar_Spei_gamma","Test","Kansas"
"ale",-11.6067480952381,0.27855309844017,"Mar_Spei_gamma","Test","Kansas"
"ale",-12.862248095238,0.368339568376541,"Mar_Spei_gamma","Test","Kansas"
"ale",-11.7689814285713,0.929310262203217,"Mar_Spei_gamma","Test","Kansas"
"ale",-11.7689814285713,0.958254158496857,"Mar_Spei_gamma","Test","Kansas"
"ale",-11.7689814285713,1.53104496002197,"Mar_Spei_gamma","Test","Kansas"
"ale",-5.77333666666629,-4.40135383605957,"Nov_Tmin","Test","Kansas"
"ale",-5.76783666666631,-4.30626344680786,"Nov_Tmin","Test","Kansas"
"ale",-6.47473666666644,-4.2153468132019,"Nov_Tmin","Test","Kansas"
"ale",-7.39205333333325,-3.93843364715576,"Nov_Tmin","Test","Kansas"
"ale",-7.46705333333329,-3.44793033599854,"Nov_Tmin","Test","Kansas"
"ale",-7.46705333333329,-3.20177030563354,"Nov_Tmin","Test","Kansas"
"ale",-5.85867000000007,-2.4467306137085,"Nov_Tmin","Test","Kansas"
"ale",-4.68492000000003,-2.16192531585693,"Nov_Tmin","Test","Kansas"
"ale",-4.68492000000003,-2.14606380462646,"Nov_Tmin","Test","Kansas"
"ale",0.637729999999923,-1.74225127696991,"Nov_Tmin","Test","Kansas"
"ale",2.84891333333326,-1.47259867191315,"Nov_Tmin","Test","Kansas"
"ale",3.50441333333322,-1.38055074214935,"Nov_Tmin","Test","Kansas"
"ale",5.22304666666662,-0.794454157352448,"Nov_Tmin","Test","Kansas"
"ale",5.01387999999986,-0.710179686546326,"Nov_Tmin","Test","Kansas"
"ale",5.79271333333327,-0.553836464881897,"Nov_Tmin","Test","Kansas"
"ale",5.79271333333327,-0.248957425355911,"Nov_Tmin","Test","Kansas"
"ale",5.79271333333327,-0.244584396481514,"Nov_Tmin","Test","Kansas"
"ale",5.79271333333327,0.345872789621353,"Nov_Tmin","Test","Kansas"
"ale",5.79271333333327,0.815054416656494,"Nov_Tmin","Test","Kansas"
"ale",5.89071333333323,1.41561460494995,"Nov_Tmin","Test","Kansas"
"ale",5.89071333333323,2.75621438026428,"Nov_Tmin","Test","Kansas"
"ale",-28.3373357142858,500,"Acres_Harvested","Test","Kansas"
"ale",-28.2438357142858,570,"Acres_Harvested","Test","Kansas"
"ale",-2.77160238095232,1300,"Acres_Harvested","Test","Kansas"
"ale",-3.01060238095236,1400,"Acres_Harvested","Test","Kansas"
"ale",-2.69893571428575,1500,"Acres_Harvested","Test","Kansas"
"ale",-2.69893571428575,1600,"Acres_Harvested","Test","Kansas"
"ale",-2.69893571428575,1800,"Acres_Harvested","Test","Kansas"
"ale",-1.90371349206348,2000,"Acres_Harvested","Test","Kansas"
"ale",-1.90371349206348,2100,"Acres_Harvested","Test","Kansas"
"ale",-1.71664682539674,2300,"Acres_Harvested","Test","Kansas"
"ale",6.95211984126987,2600,"Acres_Harvested","Test","Kansas"
"ale",6.91611984126981,2900,"Acres_Harvested","Test","Kansas"
"ale",6.91611984126981,3200,"Acres_Harvested","Test","Kansas"
"ale",7.4102865079365,4000,"Acres_Harvested","Test","Kansas"
"ale",8.82651984126987,4400,"Acres_Harvested","Test","Kansas"
"ale",10.8775698412699,5100,"Acres_Harvested","Test","Kansas"
"ale",10.9857698412698,19000,"Acres_Harvested","Test","Kansas"
"ale",10.9857698412698,20300,"Acres_Harvested","Test","Kansas"
"ale",-6.01674714285689,5.67760801315308,"May_Tmin","Test","Kansas"
"ale",-6.01674714285689,5.78867435455322,"May_Tmin","Test","Kansas"
"ale",-4.29708047619026,6.68251085281372,"May_Tmin","Test","Kansas"
"ale",3.89580285714301,7.11800575256348,"May_Tmin","Test","Kansas"
"ale",1.98926952380948,7.8133397102356,"May_Tmin","Test","Kansas"
"ale",0.136719523809418,8.12800312042236,"May_Tmin","Test","Kansas"
"ale",0.0496195238093406,8.53395366668701,"May_Tmin","Test","Kansas"
"ale",1.66006952380936,8.82264518737793,"May_Tmin","Test","Kansas"
"ale",1.66006952380936,8.92880439758301,"May_Tmin","Test","Kansas"
"ale",1.37156952380936,9.25789260864258,"May_Tmin","Test","Kansas"
"ale",0.632636190476163,9.46250820159912,"May_Tmin","Test","Kansas"
"ale",0.632636190476163,9.48316955566406,"May_Tmin","Test","Kansas"
"ale",0.632636190476163,9.49601268768311,"May_Tmin","Test","Kansas"
"ale",0.632636190476163,9.84736156463623,"May_Tmin","Test","Kansas"
"ale",0.253636190476143,10.2389459609985,"May_Tmin","Test","Kansas"
"ale",1.96253619047623,10.4584112167358,"May_Tmin","Test","Kansas"
"ale",1.94593619047608,10.6347751617432,"May_Tmin","Test","Kansas"
"ale",1.98193619047613,10.8320789337158,"May_Tmin","Test","Kansas"
"ale",2.22210285714296,11.3773288726807,"May_Tmin","Test","Kansas"
"ale",-1.72051380952364,11.8294477462769,"May_Tmin","Test","Kansas"
"ale",-13.809947142857,12.8357343673706,"May_Tmin","Test","Kansas"
"ale",3.07261666666664,12.7827892303467,"Jun_Tmin","Test","Kansas"
"ale",2.13046666666656,13.0210657119751,"Jun_Tmin","Test","Kansas"
"ale",0.37438333333301,13.3662662506103,"Jun_Tmin","Test","Kansas"
"ale",1.59909999999973,14.1638269424438,"Jun_Tmin","Test","Kansas"
"ale",1.59909999999973,14.2616949081421,"Jun_Tmin","Test","Kansas"
"ale",0.181216666666553,14.6181058883667,"Jun_Tmin","Test","Kansas"
"ale",-0.331950000000068,15.132758140564,"Jun_Tmin","Test","Kansas"
"ale",0.0327999999998903,15.4052829742432,"Jun_Tmin","Test","Kansas"
"ale",0.0327999999998903,15.4543294906616,"Jun_Tmin","Test","Kansas"
"ale",-1.02399999999995,15.6344404220581,"Jun_Tmin","Test","Kansas"
"ale",-1.46933333333317,16.0483055114746,"Jun_Tmin","Test","Kansas"
"ale",-1.17213333333331,16.2662029266357,"Jun_Tmin","Test","Kansas"
"ale",-1.12613333333326,16.7536067962646,"Jun_Tmin","Test","Kansas"
"ale",-1.12613333333326,16.8259143829346,"Jun_Tmin","Test","Kansas"
"ale",-1.12613333333326,16.9350700378418,"Jun_Tmin","Test","Kansas"
"ale",-1.12613333333326,17.0827236175537,"Jun_Tmin","Test","Kansas"
"ale",0.126966666666869,17.3081779479981,"Jun_Tmin","Test","Kansas"
"ale",0.26196666666686,17.7207660675049,"Jun_Tmin","Test","Kansas"
"ale",0.26196666666686,18.241189956665,"Jun_Tmin","Test","Kansas"
"ale",0.367966666666855,19.4019393920898,"Jun_Tmin","Test","Kansas"
"ale",0.367966666666855,19.7231521606445,"Jun_Tmin","Test","Kansas"
"ale",2.67062000000018,-2.12551546096802,"May_Spei_gamma","Test","Kansas"
"ale",2.67062000000018,-1.82955026626587,"May_Spei_gamma","Test","Kansas"
"ale",2.49018666666663,-1.22769796848297,"May_Spei_gamma","Test","Kansas"
"ale",2.59131999999985,-1.11423254013062,"May_Spei_gamma","Test","Kansas"
"ale",2.59131999999985,-1.03662550449371,"May_Spei_gamma","Test","Kansas"
"ale",2.54245333333321,-0.930288970470428,"May_Spei_gamma","Test","Kansas"
"ale",2.16220333333317,-0.813243508338928,"May_Spei_gamma","Test","Kansas"
"ale",2.16220333333317,-0.805564522743225,"May_Spei_gamma","Test","Kansas"
"ale",1.35120333333324,-0.574344396591187,"May_Spei_gamma","Test","Kansas"
"ale",1.50020333333325,-0.447327107191086,"May_Spei_gamma","Test","Kansas"
"ale",1.77220333333318,-0.175963371992111,"May_Spei_gamma","Test","Kansas"
"ale",2.42420333333322,-0.0779448971152306,"May_Spei_gamma","Test","Kansas"
"ale",2.87893666666659,0.0118695143610239,"May_Spei_gamma","Test","Kansas"
"ale",2.26473666666661,0.322189182043076,"May_Spei_gamma","Test","Kansas"
"ale",2.47273666666669,0.360056608915329,"May_Spei_gamma","Test","Kansas"
"ale",-0.619379999999894,0.625783860683441,"May_Spei_gamma","Test","Kansas"
"ale",-7.88437999999977,1.21555411815643,"May_Spei_gamma","Test","Kansas"
"ale",-7.88437999999977,1.25844049453735,"May_Spei_gamma","Test","Kansas"
"ale",-7.78827999999979,1.83735191822052,"May_Spei_gamma","Test","Kansas"
"ale",-7.69942999999981,2.14404463768005,"May_Spei_gamma","Test","Kansas"
"ale",-7.69942999999981,2.53566551208496,"May_Spei_gamma","Test","Kansas"
"ale",8.6103085714285,28.2533531188965,"Aug_Tmax","Test","Kansas"
"ale",9.97970857142865,29.8571872711182,"Aug_Tmax","Test","Kansas"
"ale",9.38814190476216,30.2319087982178,"Aug_Tmax","Test","Kansas"
"ale",9.26334190476211,30.736307144165,"Aug_Tmax","Test","Kansas"
"ale",8.98334190476191,30.7462615966797,"Aug_Tmax","Test","Kansas"
"ale",8.84424190476192,31.0330772399902,"Aug_Tmax","Test","Kansas"
"ale",9.38290857142851,31.3512935638428,"Aug_Tmax","Test","Kansas"
"ale",5.23400857142882,31.4458065032959,"Aug_Tmax","Test","Kansas"
"ale",2.31774190476198,31.9302139282227,"Aug_Tmax","Test","Kansas"
"ale",0.112791904762041,32.1238632202148,"Aug_Tmax","Test","Kansas"
"ale",-7.09195809523818,32.7535514831543,"Aug_Tmax","Test","Kansas"
"ale",-6.60780809523818,33.0330352783203,"Aug_Tmax","Test","Kansas"
"ale",-6.80885809523819,33.2166137695312,"Aug_Tmax","Test","Kansas"
"ale",-6.80885809523819,33.3211479187012,"Aug_Tmax","Test","Kansas"
"ale",-6.80885809523819,33.3442077636719,"Aug_Tmax","Test","Kansas"
"ale",-6.80885809523819,33.5961494445801,"Aug_Tmax","Test","Kansas"
"ale",-6.80885809523819,33.6888580322266,"Aug_Tmax","Test","Kansas"
"ale",-6.80885809523819,34.2273368835449,"Aug_Tmax","Test","Kansas"
"ale",-6.80885809523819,34.6441688537598,"Aug_Tmax","Test","Kansas"
"ale",-6.80885809523819,36.553653717041,"Aug_Tmax","Test","Kansas"
"ale",-6.80885809523819,36.691478729248,"Aug_Tmax","Test","Kansas"
"ale",-16.1265077777776,500,"Acres_Planted","Test","Kansas"
"ale",-16.1265077777776,600,"Acres_Planted","Test","Kansas"
"ale",-1.69927444444425,1400,"Acres_Planted","Test","Kansas"
"ale",-1.5669411111109,1500,"Acres_Planted","Test","Kansas"
"ale",-1.19294111111088,1700,"Acres_Planted","Test","Kansas"
"ale",-0.527941111111007,2100,"Acres_Planted","Test","Kansas"
"ale",-0.62654111111104,2300,"Acres_Planted","Test","Kansas"
"ale",2.14374777777778,2700,"Acres_Planted","Test","Kansas"
"ale",2.27554777777767,2800,"Acres_Planted","Test","Kansas"
"ale",2.27554777777767,2900,"Acres_Planted","Test","Kansas"
"ale",2.27554777777767,3100,"Acres_Planted","Test","Kansas"
"ale",2.27554777777767,3400,"Acres_Planted","Test","Kansas"
"ale",2.82441444444431,4200,"Acres_Planted","Test","Kansas"
"ale",2.82441444444431,4300,"Acres_Planted","Test","Kansas"
"ale",5.42118111111086,4700,"Acres_Planted","Test","Kansas"
"ale",6.45866444444403,5600,"Acres_Planted","Test","Kansas"
"ale",10.1482977777774,19900,"Acres_Planted","Test","Kansas"
"ale",9.89249777777753,23200,"Acres_Planted","Test","Kansas"
"ale",1.53430380952406,-1.94849121570587,"Mar_Spi_pearson","Test","Kansas"
"ale",5.68298714285728,-1.5010552406311,"Mar_Spi_pearson","Test","Kansas"
"ale",5.48353714285744,-1.18379235267639,"Mar_Spi_pearson","Test","Kansas"
"ale",6.74040380952405,-0.638613164424896,"Mar_Spi_pearson","Test","Kansas"
"ale",6.74040380952405,-0.637848794460297,"Mar_Spi_pearson","Test","Kansas"
"ale",6.99240380952401,-0.598733842372894,"Mar_Spi_pearson","Test","Kansas"
"ale",7.06840380952403,-0.430110931396484,"Mar_Spi_pearson","Test","Kansas"
"ale",6.29123714285728,-0.242398917675018,"Mar_Spi_pearson","Test","Kansas"
"ale",4.15463714285701,-0.129641711711883,"Mar_Spi_pearson","Test","Kansas"
"ale",4.15463714285701,-0.101876810193062,"Mar_Spi_pearson","Test","Kansas"
"ale",4.15463714285701,0.0970735102891922,"Mar_Spi_pearson","Test","Kansas"
"ale",3.28590380952377,0.184542343020439,"Mar_Spi_pearson","Test","Kansas"
"ale",-6.59552952380946,0.242641925811768,"Mar_Spi_pearson","Test","Kansas"
"ale",-6.59552952380946,0.248560920357704,"Mar_Spi_pearson","Test","Kansas"
"ale",-8.91704619047633,0.51649135351181,"Mar_Spi_pearson","Test","Kansas"
"ale",-8.41009619047625,0.578391194343567,"Mar_Spi_pearson","Test","Kansas"
"ale",-8.62209619047624,0.603250861167908,"Mar_Spi_pearson","Test","Kansas"
"ale",-7.93372952380983,1.08024632930756,"Mar_Spi_pearson","Test","Kansas"
"ale",-7.93372952380983,1.15187704563141,"Mar_Spi_pearson","Test","Kansas"
"ale",-8.08272952380983,1.26931667327881,"Mar_Spi_pearson","Test","Kansas"
"ale",-8.08272952380983,1.51975297927856,"Mar_Spi_pearson","Test","Kansas"
"ale",7.44257142857127,-1.70795094966888,"Sep_Spi_pearson","Test","Kansas"
"ale",7.44257142857127,-1.64770209789276,"Sep_Spi_pearson","Test","Kansas"
"ale",6.94972142857129,-1.30053722858429,"Sep_Spi_pearson","Test","Kansas"
"ale",6.55487142857138,-1.18589282035828,"Sep_Spi_pearson","Test","Kansas"
"ale",6.53687142857136,-1.10479581356049,"Sep_Spi_pearson","Test","Kansas"
"ale",6.40635476190463,-0.984559118747711,"Sep_Spi_pearson","Test","Kansas"
"ale",6.40635476190463,-0.948213696479797,"Sep_Spi_pearson","Test","Kansas"
"ale",6.40635476190463,-0.806622803211212,"Sep_Spi_pearson","Test","Kansas"
"ale",6.40635476190463,-0.741774201393127,"Sep_Spi_pearson","Test","Kansas"
"ale",6.35635476190457,-0.71934300661087,"Sep_Spi_pearson","Test","Kansas"
"ale",6.61643809523791,-0.61849969625473,"Sep_Spi_pearson","Test","Kansas"
"ale",1.31595476190459,-0.338344693183899,"Sep_Spi_pearson","Test","Kansas"
"ale",1.31595476190459,-0.28681281208992,"Sep_Spi_pearson","Test","Kansas"
"ale",-1.72481190476192,-0.0883780643343925,"Sep_Spi_pearson","Test","Kansas"
"ale",-2.01081190476187,-0.0564624741673469,"Sep_Spi_pearson","Test","Kansas"
"ale",-1.95246190476185,0.0774772465229034,"Sep_Spi_pearson","Test","Kansas"
"ale",-14.2636285714282,0.188080221414566,"Sep_Spi_pearson","Test","Kansas"
"ale",-16.4681119047614,0.415214359760284,"Sep_Spi_pearson","Test","Kansas"
"ale",-16.4681119047614,0.474307209253311,"Sep_Spi_pearson","Test","Kansas"
"ale",-17.2276285714282,0.721537888050079,"Sep_Spi_pearson","Test","Kansas"
"ale",-17.2276285714282,0.751784205436707,"Sep_Spi_pearson","Test","Kansas"
"ale",8.41811571428592,-1.96631932258606,"Mar_Spi_gamma","Test","Kansas"
"ale",5.4618990476191,-1.65759289264679,"Mar_Spi_gamma","Test","Kansas"
"ale",4.3483657142858,-1.122154712677,"Mar_Spi_gamma","Test","Kansas"
"ale",5.39123238095247,-0.592582941055298,"Mar_Spi_gamma","Test","Kansas"
"ale",5.39123238095247,-0.587877988815308,"Mar_Spi_gamma","Test","Kansas"
"ale",5.39123238095247,-0.556728303432465,"Mar_Spi_gamma","Test","Kansas"
"ale",5.53603238095239,-0.332282423973083,"Mar_Spi_gamma","Test","Kansas"
"ale",4.99238238095243,-0.16282331943512,"Mar_Spi_gamma","Test","Kansas"
"ale",4.99238238095243,-0.139089658856392,"Mar_Spi_gamma","Test","Kansas"
"ale",4.99238238095243,-0.123526945710182,"Mar_Spi_gamma","Test","Kansas"
"ale",4.99238238095243,0.123219527304173,"Mar_Spi_gamma","Test","Kansas"
"ale",4.60938238095251,0.204695031046867,"Mar_Spi_gamma","Test","Kansas"
"ale",-4.82088428571412,0.257361531257629,"Mar_Spi_gamma","Test","Kansas"
"ale",-4.82088428571412,0.301914095878601,"Mar_Spi_gamma","Test","Kansas"
"ale",-8.3312509523811,0.512601435184479,"Mar_Spi_gamma","Test","Kansas"
"ale",-8.3312509523811,0.596099972724915,"Mar_Spi_gamma","Test","Kansas"
"ale",-8.3312509523811,0.597694754600525,"Mar_Spi_gamma","Test","Kansas"
"ale",-9.01890095238118,1.02497851848602,"Mar_Spi_gamma","Test","Kansas"
"ale",-9.01890095238118,1.11878216266632,"Mar_Spi_gamma","Test","Kansas"
"ale",-9.01890095238118,1.27119696140289,"Mar_Spi_gamma","Test","Kansas"
"ale",-9.01890095238118,1.47798585891724,"Mar_Spi_gamma","Test","Kansas"
"ale",-1.23140571428572,-0.812829732894897,"Aug_Spi_pearson","Test","Kansas"
"ale",-1.12840571428565,-0.621223866939545,"Aug_Spi_pearson","Test","Kansas"
"ale",-0.654372380952356,-0.51854544878006,"Aug_Spi_pearson","Test","Kansas"
"ale",-0.240955714285708,-0.254903584718704,"Aug_Spi_pearson","Test","Kansas"
"ale",-0.240955714285708,-0.133198499679565,"Aug_Spi_pearson","Test","Kansas"
"ale",-0.231955714285693,-0.0492338426411152,"Aug_Spi_pearson","Test","Kansas"
"ale",-0.231955714285693,0.0340462625026703,"Aug_Spi_pearson","Test","Kansas"
"ale",-0.0944557142856475,0.202679589390755,"Aug_Spi_pearson","Test","Kansas"
"ale",-0.0944557142856475,0.261259913444519,"Aug_Spi_pearson","Test","Kansas"
"ale",-0.179789047618971,0.387630701065063,"Aug_Spi_pearson","Test","Kansas"
"ale",0.377444285714244,0.54689484834671,"Aug_Spi_pearson","Test","Kansas"
"ale",0.377444285714244,0.615130603313446,"Aug_Spi_pearson","Test","Kansas"
"ale",0.700744285714375,0.690571129322052,"Aug_Spi_pearson","Test","Kansas"
"ale",0.700744285714375,0.764955639839172,"Aug_Spi_pearson","Test","Kansas"
"ale",0.242694285714304,0.965440332889557,"Aug_Spi_pearson","Test","Kansas"
"ale",0.242694285714304,0.975874364376068,"Aug_Spi_pearson","Test","Kansas"
"ale",0.242694285714304,1.02637827396393,"Aug_Spi_pearson","Test","Kansas"
"ale",0.307044285714181,1.21605980396271,"Aug_Spi_pearson","Test","Kansas"
"ale",0.456244285714131,1.31064987182617,"Aug_Spi_pearson","Test","Kansas"
"ale",0.347544285714132,1.70205342769623,"Aug_Spi_pearson","Test","Kansas"
"ale",0.434444285714147,1.78857111930847,"Aug_Spi_pearson","Test","Kansas"
"ale",12.4263223809526,0.89778995513916,"Dec_Precip","Test","Kansas"
"ale",11.740105714286,1.31191968917847,"Dec_Precip","Test","Kansas"
"ale",11.740105714286,1.78604328632355,"Dec_Precip","Test","Kansas"
"ale",11.3527723809525,3.05347990989685,"Dec_Precip","Test","Kansas"
"ale",11.3527723809525,3.16057753562927,"Dec_Precip","Test","Kansas"
"ale",11.3527723809525,3.50787997245789,"Dec_Precip","Test","Kansas"
