"OBJECTID","Join_Count","TARGET_FID","StudyCoordinates","X","Y","prec_206","prec_207","prec_208","prec_209","prec_210","prec_211","prec_212","prec_213","prec_214","prec_215","prec_216","prec_217","STATE","LON","LAT","COUNTY","tmax_206","tmax_207","tmax_208","tmax_209","tmax_210","tmax_211","tmax_212","tmax_213","tmax_214","tmax_215","tmax_216","tmax_217","tmin_206","tmin_207","tmin_208","tmin_209","tmin_210","tmin_211","tmin_212","tmin_213","tmin_214","tmin_215","tmin_216","tmin_217","RCP","Year"
145,1,145,145,67923.8035000004,2298266.6109,17,20,53.0028076171875,82.2314910888672,88.1863098144531,95.1891174316406,91,77.1863098144531,77.9849395751953,55.1835060119629,38.8164939880371,23,"MN",-95.1541,43.6741,"JACKSON",-1.96886801719666,1.84691417217255,8.34078502655029,17.8181533813477,27.610631942749,32.8338661193848,33.821662902832,32.9986228942871,29.5841388702393,22.2159233093262,9.70744705200195,1.04541099071503,-11.3678197860718,-8.41891193389893,-2.66740560531616,5.0480146408081,13.1000862121582,18.3453674316406,20.8919124603271,20.2449493408203,15.5000820159912,7.99797964096069,-1.08349609375,-8.32866954803467,"585","2080"
146,1,146,146,210098.369100001,2553779.5401,23,19,47.6734886169434,66.7095031738281,84.0948486328125,92.036018371582,93,87.4778442382812,72.3265075683594,67.9051513671875,50.0588340759277,25.8043537139893,"MN",-93.2935,45.9453,"KANABEC",-3.72994828224182,0.692338705062866,7.49431705474854,17.6139850616455,26.4786758422852,31.0489997863769,33.4653854370117,32.9653854370117,27.9518718719482,20.2714977264404,8.05427932739258,-0.718081891536713,-14.3082857131958,-10.7972497940063,-4.94247961044312,3.34188032150269,10.7836122512817,15.1991062164307,18.5232200622559,18.0311603546143,13.247145652771,6.16253471374512,-2.48438954353333,-10.4852533340454,"585","2080"
147,1,147,147,78186.8790999986,2463084.936,22,22,47.3484039306641,75.4263000488281,86.5413131713867,104.366874694824,78.6401977539062,81,70.6601715087891,60.6601676940918,35.7860984802246,23.5142707824707,"MN",-95.0048,45.1524,"KANDIYOHI",-3.10545825958252,1.01034951210022,7.86384582519531,18.0731315612793,27.6102447509766,32.6561965942383,34.3825759887695,33.6908798217773,29.1336345672607,21.2946319580078,8.58474826812744,-0.213209211826324,-12.3300371170044,-9.00714492797852,-3.16610169410706,5.18254518508911,13.2548007965088,18.3304538726807,21.2001609802246,20.6288146972656,15.3165073394775,7.97055578231812,-1.40069723129273,-9.04597282409668,"585","2080"
148,1,148,148,-58181.2193999998,2863911.8364,20,13,20.9348850250244,34,60,77.4851684570312,61.9848670959473,51.7827072143555,51.9848670959473,35.7675743103027,23.7175922393799,17.9348850250244,"MN",-96.7826,48.7766,"KITTSON",-7.19698810577393,-3.76731538772583,3.3907310962677,14.8732738494873,25.9446296691894,30.5576705932617,33.2375640869141,33.6641578674316,27.5904102325439,18.7148170471191,5.02837419509888,-4.19963455200195,-15.8573818206787,-13.0995645523071,-7.20257663726807,1.40378332138062,10.2051963806152,15.5441942214966,18.3974227905273,17.4974231719971,12.3822898864746,5.37953567504883,-4.38819551467896,-12.3146982192993,"585","2080"
149,1,149,149,180402.5275,2377875.3985,24,20,53.5684585571289,80.0280456542969,90.459587097168,97.337532043457,99.0610275268555,92,72.0610275268555,60.4315414428711,44.9389724731445,27,"MN",-93.73,44.3714,"LE SUEUR",-2.3903272151947,1.59628367424011,8.60725593566895,18.5993309020996,27.8018932342529,32.895450592041,34.0387535095215,33.1959075927734,29.3990783691406,21.9000186920166,9.55477142333984,0.55917763710022,-11.8044195175171,-8.69999980926514,-2.70274376869202,5.20366764068604,13.0499839782715,18.00319480896,20.7035789489746,20.2166862487793,15.2094297409058,7.81681776046753,-0.838186979293823,-8.42878341674805,"585","2080"
150,1,150,150,-21207.4946999997,2380341.3685,15.0895166397095,16.0895175933838,47.0744857788086,71,80.9104843139648,87.1679306030273,79.2574462890625,61.8320655822754,64.0784149169922,50,33.1529006958008,18.2424163818359,"MN",-96.267,44.4126,"LINCOLN",-2.40878391265869,1.31859815120697,7.96172714233398,17.4564876556396,26.8842372894287,32.2327270507812,33.9838180541992,33.3790969848633,29.1115550994873,21.7577877044678,9.00516414642334,0.503527820110321,-12.1004858016968,-9.15213203430176,-3.49651718139648,4.21094989776611,12.2039060592651,17.5108585357666,20.0843353271484,19.5539646148682,14.440281867981,7.07549905776978,-2.25563073158264,-9.35871124267578,"585","2080"
151,1,151,151,12788.9550999999,2380422.6892,17.7662181854248,19.8174514770508,51.396614074707,74.7380218505859,79,84,85.0794296264648,59,63.8923759460449,51,35,22.7380218505859,"MN",-95.839,44.4135,"LYON",-1.84480881690979,1.97361874580383,8.54433822631836,18.1503658294678,27.6717071533203,33.0189208984375,34.4442329406738,33.8617401123047,29.7789840698242,22.324254989624,9.65662097930908,0.965382099151611,-11.3448085784912,-8.22570514678955,-2.55499982833862,5.17592477798462,13.2422275543213,18.4982414245606,20.9945201873779,20.4236469268799,15.2728652954102,7.83318758010864,-1.3630907535553,-8.51111125946045,"585","2080"
152,1,152,152,136386.9703,2427314.9364,20,20,46.5935249328613,78.3042221069336,83.4027404785156,97.190788269043,86.2599563598633,83.1171722412109,63.9962615966797,56.7798652648926,41.450740814209,24,"MN",-94.2724,44.8235,"MCLEOD",-2.56886887550354,1.32316100597382,8.4472541809082,18.4472541809082,27.9493408203125,32.9838600158691,34.6012496948242,33.7021713256836,29.4135665893555,21.8672847747803,9.16181945800781,0.31231626868248,-11.8258638381958,-8.68271255493164,-2.66025352478027,5.3231611251831,13.2904062271118,18.2638301849365,21.0855674743652,20.4144878387451,15,7.81231641769409,-1.04315185546875,-8.58768367767334,"585","2080"
153,1,153,153,14522.2025999986,2703671.6078,21.9892883300781,16,31.9135894775391,46.9135894775391,73.1132583618164,90.9135894775391,73.3719100952148,72.1239700317383,64,57.2479400634766,27.0375576019287,20,"MN",-95.809,47.3252,"MAHNOMEN",-5.69921970367432,-1.89743804931641,5.39235973358154,16.199686050415,26.4486103057861,31.0323734283447,33.5885848999023,33.5590934753418,27.7767143249512,19.3063488006592,5.89481687545776,-2.97265434265137,-15.1801738739014,-12.1332550048828,-6.41216468811035,2.2943422794342,10.7194700241089,16.0000114440918,18.7952651977539,18.1899700164795,13.1872425079346,5.80017805099487,-3.89854168891907,-11.7047729492188,"585","2080"
154,1,154,154,116339.683400001,2298862.3556,20.8386745452881,18.2467403411865,54.7959671020508,94.8496246337891,99.4415588378906,99.8069152832031,95.7850189208984,88.5919342041016,68.3971176147461,61.6455879211426,50.3879013061523,26.3879013061523,"MN",-94.5511,43.6742,"MARTIN",-1.60000002384186,2.0438244342804,8.88198947906494,18.2989234924316,27.981990814209,33.2875671386719,34.0543785095215,33.1997985839844,29.7999992370606,22.3989238739014,9.9138069152832,1.259770154953,-10.7298088073731,-7.99872398376465,-1.89999997615814,5.73890924453735,13.7428226470947,18.8440990447998,21.2005443572998,20.7433662414551,15.8136186599731,8.4577169418335,-0.456976681947708,-8.02760982513428,"585","2080"
155,1,155,155,115740.992800001,2460312.9173,20.9317569732666,21,47,76.3373489379883,86.931755065918,105.931755065918,83.6626510620117,78,70.2343597412109,60.2343635559082,37,22,"MN",-94.5274,45.1231,"MEEKER",-2.87872457504273,1.14804255962372,8.1415958404541,18.2715969085693,27.8269271850586,32.8270492553711,34.6014404296875,33.7811164855957,29.2560653686523,21.5258827209473,8.81808662414551,0.0606687478721142,-12.0249710083008,-8.82148742675781,-3.03231883049011,5.12479829788208,13.1404056549072,18.1167621612549,21.0923480987549,20.493371963501,15.110013961792,7.93129682540894,-1.19250297546387,-8.745361328125,"585","2080"
156,1,156,156,183995.101799998,2552271.5254,21.8609981536865,19,45.8609962463379,68.7652893066406,85.9480514526367,100,91.2347106933594,86,77,64.0519485473633,43.8609962463379,28,"MN",-93.6301,45.938,"MILLE LACS",-3.69446039199829,0.676997721195221,7.31318664550781,17.3851375579834,26.244010925293,30.7834129333496,33.310245513916,32.7323455810547,27.7000007629394,20.0222301483154,7.75032138824463,-0.862430930137634,-13.9418449401856,-10.4238796234131,-4.80339908599854,3.35673952102661,10.8794221878052,15.399227142334,18.7129898071289,18.1309680938721,13.2489061355591,6.18898153305054,-2.49757504463196,-10.3098154067993,"585","2080"
157,1,157,157,134294.352899998,2559481.3882,20,17,43.9834480285645,64,79,91.9791488647461,82.9957046508789,77.8148345947266,70,63.428581237793,35.798282623291,23,"MN",-94.2684,46.0126,"MORRISON",-3.39357590675354,0.799219310283661,7.70777559280396,17.9637603759766,27.4833736419678,31.9603080749512,34.1395988464355,33.4781684875488,28.3224334716797,20.5823917388916,8.00050354003906,-0.817619800567627,-13.3433494567871,-10.2819385528565,-4.71315956115723,3.48139190673828,11.5334844589233,16.4005184173584,19.574499130249,18.8805999755859,13.6975574493408,6.65066528320312,-2.21133208274841,-9.84273052215576,"585","2080"
158,1,158,158,260727.787300002,2302118.2843,28,22.36403465271,54.9472885131836,95.9126434326172,101.929969787598,95.8945770263672,110.58325958252,104.894577026367,85.3286437988281,68.601318359375,53.6186447143555,31.4167442321777,"MN",-92.7525,43.6714,"MOWER",-2.4054434299469,1.29525935649872,8.27146053314209,17.9748516082764,26.9936256408691,32.2281646728516,33.288215637207,32.7254180908203,28.9771595001221,21.4429740905762,9.47207832336426,0.721053242683411,-11.1279220581055,-8.17389297485352,-2.12630248069763,5.42610740661621,12.9720783233643,17.9720916748047,20.6050834655762,20.1538906097412,15.2023077011108,8.10294055938721,-0.538280785083771,-7.91455888748169,"585","2080"
159,1,159,159,18918.4759999998,2336806.7936,16,20,53.5422554016113,79.102897644043,85,87.9592971801758,82.102897644043,66.6044540405273,74.0622024536133,55.062198638916,36.3955459594727,22,"MN",-95.7632,44.0221,"MURRAY",-2.20098352432251,1.75258636474609,8.07240772247314,17.4683856964111,27.0789947509766,32.471248626709,33.796817779541,33.0751457214355,29.2973442077637,21.9590301513672,9.49601650238037,0.890780687332153,-11.815749168396,-8.89529132843018,-3.19878697395325,4.60903549194336,12.5948238372803,17.9641151428223,20.5162391662598,19.8872013092041,14.9111289978027,7.43282842636108,-1.51632511615753,-8.81863403320312,"585","2080"
160,1,160,160,139332.9461,2374620.8153,21,18,54.2683525085449,80.9152526855469,89.5783386230469,101.747138977051,94,88.9845123291016,65.0840530395508,61.7316474914551,50,23.7471408843994,"MN",-94.2474,44.35,"NICOLLET",-1.98924899101257,1.79064071178436,8.75519371032715,18.5302410125732,27.920747756958,33.0995559692383,34.2965202331543,33.396110534668,29.4529228210449,21.9762802124023,9.53319835662842,0.805146217346191,-11.2737426757812,-8.35574817657471,-2.30849289894104,5.51550722122192,13.4017143249512,18.4103603363037,21.1229858398438,20.640510559082,15.497296333313,8.15789031982422,-0.73702073097229,-8.14303302764893,"585","2080"
161,1,161,161,19802.0912999995,2298001.1638,16,21.0735416412354,57.1176376342773,81.0735397338867,85.4715347290039,93.2996597290039,82.828125,80.490837097168,78.0735397338867,54.6810417175293,34,23,"MN",-95.7534,43.6742,"NOBLES",-2.13084244728088,1.87613356113434,8.39756870269775,17.7116355895996,27.2497711181641,32.5429306030273,33.7891235351562,33.0440902709961,29.5214347839356,22.2933750152588,9.63197994232178,1.07327377796173,-11.9784297943115,-8.92043304443359,-3.31066727638245,4.42157030105591,12.3356370925903,17.8226947784424,20.5031757354736,19.8003921508789,15.1109991073608,7.64264631271362,-1.38900136947632,-8.68216133117676,"585","2080"
162,1,162,162,-34599.2958000004,2703883.565,21,16,28,48,77.6804504394531,90.8140563964844,66.7052917480469,61.2107849121094,57.4806480407715,51.8663902282715,28.7052936553955,19.1610984802246,"MN",-96.4551,47.3265,"NORMAN",-5.571852684021,-1.64552712440491,5.34055137634277,16.6901988983154,27.3792343139648,31.8844814300537,34.0954933166504,34.4461631774902,28.672758102417,20.2714309692383,6.49371004104614,-2.50629019737244,-14.357759475708,-11.2577590942383,-5.37736940383911,3.14091539382935,11.6020078659058,16.8808460235596,19.4197521209717,18.7495536804199,13.6375608444214,6.33827495574951,-3.35908460617065,-10.9049644470215,"585","2080"
163,1,163,163,287468.363400001,2340162.9978,28,23,59.2271423339844,95.0983047485352,97.9554290771484,94.2271423339844,114,100.857116699219,87.7728576660156,70.1288375854492,55.0842628479004,33.9016914367676,"MN",-92.4018,44.0036,"OLMSTED",-2.04113459587097,1.56104040145874,8.8104944229126,18.6030216217041,27.0630874633789,32.1182861328125,33.8090286254883,33.2555046081543,29.0050163269043,21.3144931793213,9.79892635345459,0.893288373947144,-10.8888177871704,-8.03502655029297,-1.98335444927216,5.60565090179443,12.8115215301514,17.6189956665039,20.6117172241211,20.1183929443359,15.3183689117432,8.27182388305664,-0.276283830404282,-7.53514766693115,"585","2080"
164,1,164,164,-2757.99489999935,2785461.0456,17,11,21.9774322509766,44,67.5076446533203,79.7238616943359,70,68.7837753295898,58.507640838623,40.2761383056641,21,18.7837791442871,"MN",-96.0367,48.0662,"PENNINGTON",-6.01472806930542,-2.57395911216736,4.43372774124146,15.4464292526245,25.843563079834,30.6312084197998,33.4041709899902,33.6310691833496,27.4976043701172,19.0146522521973,5.40000009536743,-3.40000009536743,-14.7536792755127,-12.2472677230835,-6.57289123535156,2.11886858940125,10.6637735366821,15.8463201522827,18.8460063934326,17.8842163085938,12.6530084609985,5.57221984863281,-3.92870450019836,-11.6400175094604,"585","2080"
165,1,165,165,252273.172899999,2574590.5999,28,20.6786556243896,51.2926368713379,68.6786575317383,87,94.9575424194336,90.3435668945312,93,80.9575424194336,70.2142105102539,47.6786575317383,34.0424575805664,"MN",-92.7414,46.1208,"PINE",-3.67519283294678,0.460299253463745,7.34703397750854,17.1605930328369,25.8969593048096,30.2359008789062,32.7679786682129,32.3486709594727,27.4992141723633,19.8955001831055,7.9605917930603,-0.835233390331268,-13.9321928024292,-10.8746099472046,-4.97586345672607,2.72188258171081,9.81583309173584,14.3180875778198,17.8744411468506,17.662052154541,13.0381622314453,6.14881181716919,-2.33598756790161,-10.2383289337158,"585","2080"
166,1,166,166,-20658.4477000013,2336911.6936,15,15.2901906967163,49.8712882995605,74.8784408569336,86.412467956543,91.412467956543,77.2901916503906,66.9935607910156,67.8777236938477,57.1621932983398,37.5810966491699,18.2901916503906,"MN",-96.2586,44.023,"PIPESTONE",-2.22562789916992,1.82350337505341,8.45646190643311,17.8887767791748,27.242790222168,32.6029205322266,34.1508941650391,33.4098777770996,29.5524044036865,22.0743389129639,9.42942810058594,0.900537669658661,-12.4120006561279,-9.3274507522583,-3.38163781166077,4.22826766967773,12.1743717193603,17.2981777191162,19.7890701293945,19.2005233764648,14.1797094345093,6.57437181472778,-2.51818799972534,-9.59760665893555,"585","2080"
167,1,167,167,43361.2932000011,2511020.173,23,17.545654296875,30.2794589996338,41.098747253418,38.8439102172852,54.9352188110352,71.2661972045898,74.8118515014648,54.09130859375,44.3649444580078,26.6483192443848,26.8118495941162,"MN",-95.4445,45.5861,"POPE",-3.50517439842224,0.420621156692505,7.10300922393799,17.4947719573975,27.0856609344482,32.0147857666016,34.127799987793,33.5794868469238,28.7959709167481,20.7273826599121,8.24520683288574,-0.484067767858505,-12.369215965271,-9.21755599975586,-3.68672800064087,4.54518127441406,12.5768880844116,17.57200050354,20.57568359375,20.207239151001,14.9056177139282,7.5666356086731,-1.72464001178741,-9.14009094238281,"585","2080"
168,1,168,168,228309.5693,2451107.1335,26.041482925415,22,51.8886184692383,75.4987411499023,86.1528625488281,98.1528625488281,91.5770950317383,90.8471374511719,71.5757675170898,64.5757675170898,49.8069801330566,28.8471374511719,"MN",-93.0994,45.0171,"RAMSEY",-1.8895001411438,2.15829038619995,9.39296913146973,19.2668514251709,28.1501712799072,32.9577980041504,35.0484619140625,34.1765899658203,29.2721748352051,21.6528968811035,9.6491813659668,0.972891330718994,-10.8317842483521,-7.67233276367188,-1.94990110397339,5.91838788986206,13.68776512146,18.5501556396484,21.7408199310303,21.2044334411621,16.1630134582519,8.97459983825684,0.0090369051322341,-7.41467332839966,"585","2080"
169,1,169,169,-7184.36190000176,2764013.2385,18,12,25.6290340423584,45.6614723205566,69.4771423339844,81.629035949707,70.2905044555664,71.3385314941406,60.4771423339844,43.1386108398438,21,18.6290340423584,"MN",-96.0953,47.8717,"RED LAKE",-5.80174398422241,-2.45377635955811,4.67512655258179,15.6461095809937,26.1027965545654,30.7753086090088,33.5895500183105,33.6910400390625,27.707389831543,19.2500228881836,5.59489107131958,-3.15715289115906,-14.7075662612915,-11.9096422195435,-6.26341819763184,2.39231324195862,10.8472309112549,15.9385585784912,18.9230155944824,18.0113334655762,12.8392992019653,5.75038290023804,-3.7618842124939,-11.4730796813965,"585","2080"
170,1,170,170,59271.6398000009,2379552.563,18.9138717651367,19.6660633087158,48.0076179504395,82.9900512695312,82,81.0884552001953,84,66.9214935302734,68.0861282348633,57.1669692993164,34.0884590148926,20,"MN",-95.2539,44.4037,"REDWOOD",-2.14673757553101,1.74964773654938,8.43028545379639,18.3839244842529,28.1960468292236,33.4053497314453,34.4489784240723,33.592601776123,29.8878784179688,22.3099727630615,9.60600090026855,0.704624116420746,-11.4307117462158,-8.30000019073486,-2.29602694511414,5.49433755874634,13.62073802948,18.8125896453857,21.1000003814697,20.3943367004394,15.2683382034302,7.80001974105835,-1.20566248893738,-8.67099761962891,"585","2080"
171,1,171,171,83236.6711999997,2415770.1294,19,16,43.4677352905273,72.0214538574219,78.4371643066406,92.4033660888672,83,75.8281860351562,65,54.4248237609863,39.4371643066406,16.0214576721191,"MN",-94.9472,44.7268,"RENVILLE",-2.79529190063477,1.17660677433014,8.10470294952393,18.406286239624,28.1533050537109,33.2234306335449,34.5964508056641,33.7450904846191,29.7027397155762,21.9016132354736,9.2000207901001,0.153004109859467,-11.8909664154053,-8.49530792236328,-2.42179322242737,5.45024919509888,13.6000003814697,18.8000068664551,21.1439647674561,20.4999923706055,15.2027387619019,8.0000057220459,-1.22986602783203,-8.80000019073486,"585","2080"
172,1,172,172,214892.058899999,2376849.5943,26,24,57.7688407897949,88.4289169311523,96.6600799560547,86.3119964599609,100.428916931152,94,82.1977615356445,63.5097541809082,46.9720726013184,31.2311611175537,"MN",-93.2966,44.3541,"RICE",-2.19648122787476,1.46925389766693,8.54423046112061,18.3559551239014,27.1924533843994,32.4074516296387,33.9448852539062,33.2054557800293,29.1351337432861,21.6241664886475,9.5477933883667,0.824398577213287,-11.4792547225952,-8.62828350067139,-2.49648118019104,5.3667197227478,12.9987649917603,17.9051647186279,20.8509654998779,20.5008888244629,15.4483604431152,8.24582576751709,-0.482541084289551,-8.12188243865967,"585","2080"
173,1,173,173,-20330.5676000006,2298058.3499,15.3632011413574,20.3632011413574,55.3632011413574,77.3631973266602,84.1481704711914,90.5113754272461,80.2150268554688,73.5958862304688,73.1305160522461,55.3632011413574,37,21.3632011413574,"MN",-96.2532,43.6747,"ROCK",-1.35711407661438,2.70468354225159,9.37218475341797,18.8068256378174,27.8389472961426,33.2027473449707,34.5025405883789,33.8395690917969,30.0488605499268,22.5991287231445,10.049916267395,1.73093521595001,-11.6483163833618,-8.55239105224609,-2.66689133644104,4.81310176849365,12.6412372589111,17.9446258544922,20.4477100372314,19.9180183410644,14.7398328781128,7.07919073104858,-1.92681932449341,-8.82686519622803,"585","2080"
174,1,174,174,14074.5465000011,2863521.3772,19.9922428131104,12.6640968322754,16.3116149902344,35.3193702697754,63.9591789245605,82.2950820922852,72,64,56.3359031677246,39,22.6640968322754,18.6640968322754,"MN",-95.8107,48.7751,"ROSEAU",-7.42667484283447,-3.57933044433594,3.81812000274658,15.0002002716065,25.5146102905273,30.2123298645019,33.0992012023926,33.2839088439941,26.8813152313232,18.319055557251,4.81948900222778,-4.48219394683838,-16.9109420776367,-13.8040895462036,-8.09965419769287,0.899999976158142,9.61139965057373,15.0111932754517,18.2816276550293,17.2822265625,12,5,-4.60092926025391,-13.2100305557251,"585","2080"
175,1,175,175,195032.650400002,2409107.3668,25.6559238433838,19.8238353729248,53.6628379821777,78.1609954833984,93.4949264526367,93.6812362670898,100.33716583252,94,72.5050735473633,61.4949264526367,52.4949264526367,28,"MN",-93.5358,44.6484,"SCOTT",-2.38860988616943,1.46661651134491,8.65400218963623,18.6760578155518,27.5022563934326,32.4326782226562,34.0981864929199,33.2917098999023,29.0407981872559,21.4971427917481,9.48048877716064,0.5,-11.7597532272339,-8.73769855499268,-2.70000004768372,5.22696685791016,12.9240045547485,17.8163013458252,20.6672134399414,20.2633457183838,15.3461265563965,8.01330947875977,-0.686690926551819,-8.33975410461426,"585","2080"
176,1,176,176,174071.5264,2497128.0299,22,20.1234130859375,44.8077392578125,71,84.9669570922852,101.033042907715,84.9669570922852,87,75.6182479858398,64.3487167358398,44,25.6512851715088,"MN",-93.7745,45.4439,"SHERBURNE",-2.70536088943481,1.34380257129669,8.26186847686768,18.5634574890137,27.7196998596191,32.3885498046875,34.5596008300781,33.7597923278809,28.8852996826172,21.0852870941162,8.60898876190186,-0.0053608906455338,-12.5255489349365,-9.31490707397461,-3.62006187438965,4.47985792160034,12.2107229232788,16.8652019500732,19.9742259979248,19.4015865325928,14.4015855789185,7.16718482971191,-1.72358775138855,-9.25441837310791,"585","2080"
177,1,177,177,140073.532099999,2400207.7994,21,20,53.054386138916,80.4867630004883,87.4867630004883,99.5282592773438,91.4867630004883,88,65.5110931396484,59.9606437683105,47.0393562316895,24,"MN",-94.2321,44.5795,"SIBLEY",-2.29560208320618,1.60370123386383,8.64659023284912,18.7406730651856,28.2481136322021,33.3467254638672,34.690559387207,33.5999984741211,29.695743560791,22.1828136444092,9.44118690490723,0.584218323230743,-11.5377254486084,-8.39999961853027,-2.40502405166626,5.53620433807373,13.4949760437012,18.4939270019531,21.1897926330566,20.5410556793213,15.1923666000366,7.99491500854492,-0.896269619464874,-8.3995475769043,"585","2080"
178,1,178,178,108317.375399999,2507916.8664,23,21,47.0096168518066,74.4980926513672,89.4980392456055,98.4932556152344,75,78.0144500732422,75.5019607543945,62.5076522827148,37.5019645690918,24,"MN",-94.613,45.5522,"STEARNS",-3.26355004310608,0.798452436923981,7.88458871841431,18.2439098358154,27.8115520477295,32.6230239868164,34.5852394104004,33.736011505127,28.7952461242676,21.0331840515137,8.33636093139648,-0.54275780916214,-12.4913940429688,-9.21228504180908,-3.6269166469574,4.53721618652344,12.6333885192871,17.6361236572266,20.6372165679932,20.0372867584229,14.6373653411865,7.37800073623657,-1.63137364387512,-9.28242778778076,"585","2080"
179,1,179,179,221581.930199999,2340039.7099,25.3193817138672,22,55.1154289245605,91.4079055786133,97.2039566040039,89.973388671875,102.115425109863,94.3193817138672,81.026611328125,64.026611328125,48.4611358642578,30.3193817138672,"MN",-93.226,44.0223,"STEELE",-2.19367527961731,1.5082802772522,8.5331449508667,18.3261795043945,27.4199848175049,32.7266807556152,33.8888969421387,33.1202278137207,29.321891784668,21.7279663085938,9.62442588806152,0.794203639030457,-11.2265920639038,-8.39999961853027,-2.39812541007996,5.39158964157104,13.0241975784302,18.0280055999756,20.8288536071777,20.3852233886719,15.2042818069458,8.00477123260498,-0.543494164943695,-8.17100524902344,"585","2080"
180,1,180,180,-22.7452000007033,2510893.4449,21,18,41,64.1147994995117,72.5127334594727,84.4162979125977,77.7252731323242,67.8852005004883,52.1599311828613,57.6104736328125,30.7704067230225,16,"MN",-96.0003,45.5861,"STEVENS",-3.70394730567932,0.367701947689056,7.09746122360229,17.6686344146729,27.5210132598877,32.3961601257324,34.0795593261719,33.6253509521484,29.0770072937012,21.2481670379639,8.32281112670898,-0.475132405757904,-12.8462924957275,-9.44579029083252,-3.54580354690552,4.69450521469116,12.8151893615723,17.898193359375,20.3795585632324,19.7253704071045,14.5000133514404,7.0753960609436,-2.35546827316284,-9.65419578552246,"585","2080"
181,1,181,181,24990.6099999994,2477209.4224,22,16.5450000762939,22.3349666595459,20.6511421203613,16.7411422729492,27.081729888916,74.7306213378906,70.4550018310547,44.5449981689453,29.9511756896973,22.4305877685547,28.2100334167481,"MN",-95.6813,45.2827,"SWIFT",-3.17893648147583,0.890710115432739,7.73156547546387,18.1874332427979,27.9296817779541,32.8580741882324,34.5390205383301,33.9762649536133,29.5299892425537,21.6433486938477,8.75960445404053,-0.100000001490116,-12.4178323745728,-9.01493740081787,-3.21895051002502,4.97606182098389,12.9882173538208,18.1126918792725,20.7045993804932,20.1045989990234,14.6776399612427,7.13234853744507,-2.18738508224487,-9.39412021636963,"585","2080"
182,1,182,182,85425.0965000018,2565190.1994,27,20,50.9780006408691,70,77.9779968261719,93,82.1624755859375,74,69.9779968261719,62.6617774963379,37.9560012817383,25,"MN",-94.8976,46.0706,"TODD",-3.99126410484314,0.111761674284935,7.00352430343628,17.2241287231445,26.7412548065186,31.2922210693359,33.6943588256836,33.1153602600098,27.9329299926758,20.2946529388428,7.50096130371094,-1.31782591342926,-13.3523302078247,-10.3158206939697,-4.99115705490112,3.40340662002564,11.4309921264648,16.4995174407959,19.5308113098144,18.9017829895019,13.6968593597412,6.57027196884155,-2.61450815200806,-10.2134962081909,"585","2080"
183,1,183,183,-36708.4937999994,2531647.2116,19,16,38.2187652587891,65.2187652587891,70.2187652587891,82.49462890625,66.1567001342773,57.7162780761719,51.7783470153809,44.49462890625,24.7783489227295,15.2758617401123,"MN",-96.4716,45.7721,"TRAVERSE",-3.41573643684387,0.465487718582153,7.40000009536743,17.957426071167,27.878231048584,32.8282279968262,34.8277397155762,34.2577819824219,29.5500736236572,21.6739768981934,8.6016845703125,-0.141224727034569,-12.5452461242676,-9.26888465881348,-3.41084456443787,4.73451232910156,12.8000001907349,17.99658203125,20.6896896362305,19.9494724273682,14.7819137573242,7.28479766845703,-2.41440987586975,-9.47299289703369,"585","2080"
184,1,184,184,299922.263300002,2371952.1655,28,22,57.7065200805664,91.2531509399414,90.7065200805664,91.9279861450195,112.453369140625,92.7785339355469,87.8559722900391,69.6748428344727,50.4746170043945,33.2531471252441,"MN",-92.2303,44.2842,"WABASHA",-1.3953572511673,2.27436804771423,9.25413799285889,19.0342464447021,27.4375877380371,32.2686767578125,33.968677520752,33.5069427490234,28.936710357666,21.6763572692871,9.87584590911865,1.22569859027863,-10.6331777572632,-8.21175384521484,-2.16307306289673,5.44525814056396,12.4169702529907,17.2478466033936,20.4175720214844,19.9561252593994,15.1564931869507,8.07568550109863,-0.171344771981239,-7.44350671768188,"585","2080"
185,1,185,185,79249.7265999988,2622254.2661,21.4860706329346,16.0199203491211,44.043025970459,61.043025970459,76.5569610595703,94.4629592895508,84.9800796508789,73,66.5569610595703,64,33,20.0430278778076,"MN",-94.9693,46.5858,"WADENA",-5.03094530105591,-0.363752871751785,6.56751775741577,16.8253002166748,26.2038307189941,30.4694271087646,33.2660217285156,33.0647888183594,27.6761150360107,19.7613639831543,6.87111854553223,-2.32888126373291,-15.0175828933716,-11.8643798828125,-5.96391916275024,2.54622769355774,10.6886501312256,15.7028503417969,18.9755706787109,18.3583450317383,13.0446071624756,5.7173113822937,-3.65539336204529,-11.4121179580688,"585","2080"
186,1,186,186,192729.2808,2339229.8476,21,18.8058624267578,51.8184623718262,83.7932586669922,93.5468215942383,93.4531784057617,101.194137573242,91,74.7535552978516,61.8058624267578,43.9874000549316,27.8058624267578,"MN",-93.5873,44.0221,"WASECA",-2.2934308052063,1.64007043838501,8.64205837249756,18.5355339050293,27.7883968353271,33.0557518005371,33.9132423400879,33.1414375305176,29.5927085876465,22.10520362854,9.74212741851807,0.793476164340973,-11.6615514755249,-8.50421237945557,-2.22397804260254,5.54205799102783,13.409649848938,18.3954639434814,20.9927082061768,20.4921092987061,15.3090295791626,7.95203828811646,-0.6042121052742,-8.3028450012207,"585","2080"
