"OBJECTID","Join_Count","TARGET_FID","StudyCoordinates","X","Y","Jan_Precip","Feb_Precip","Mar_Precip","Apr_Precip","May_Precip","Jun_Precip","Jul_Precip","Aug_Precip","Sep_Precip","Oct_Precip","Nov_Precip","Dec_Precip","STATE","LON","LAT","COUNTY","Jan_Tmax","Feb_Tmax","Mar_Tmax","Apr_Tmax","May_Tmax","Jun_Tmax","Jul_Tmax","Aug_Tmax","Sep_Tmax","Oct_Tmax","Nov_Tmax","Dec_Tmax","Jan_Tmin","Feb_Tmin","Mar_Tmin","Apr_Tmin","May_Tmin","Jun_Tmin","Jul_Tmin","Aug_Tmin","Sep_Tmin","Oct_Tmin","Nov_Tmin","Dec_Tmin","RCP","Year"
25,1,25,25,-247194.821,2306881.2619,10.2680606842041,14,39.8466720581055,67.2680587768555,92.7344436645508,85.6197128295898,65.0410995483398,49.9588966369629,53.4950218200684,41.1533279418945,21.8877716064453,12,"SD",-99.081,43.7181,"BRULE",-0.535196483135223,3.66479229927063,9.55588340759277,18.096097946167,25.1091251373291,30.3382568359375,34.1224822998047,33.9355087280273,28.9380187988281,21.2316265106201,9.61803436279297,2.04480934143066,-11.973219871521,-8.99086380004883,-3.80639219284058,3.19360280036926,10.2580738067627,15.646746635437,18.7024955749512,18.2024955749512,12.5355291366577,5.20001077651978,-3.49998879432678,-9.59997844696045,"126","2060"
26,1,26,26,-183530.130999999,2513575.432,13.7396669387817,13,36.5024070739746,57.5198783874512,72.2428665161133,84.9769287109375,65,51.242862701416,48.5254821777344,37.242862701416,19,12,"SD",-98.3516,45.5898,"BROWN",-4.56163692474365,-0.200297966599464,6.46678066253662,16.9279384613037,24.8639392852783,29.4312381744385,32.8581199645996,32.6578254699707,26.8909568786621,19.1276454925537,6.63314533233643,-1.66700327396393,-15.0642976760864,-11.3012456893921,-5.13321924209595,2.73600077629089,10.1369485855103,15.2362947463989,18,17.1360015869141,11.1383628845215,3.83808422088623,-5.06129264831543,-12.163556098938,"126","2060"
27,1,27,27,-62828.9169000015,2375792.6022,11,13,38.0766296386719,64,79.9076309204102,104.076629638672,78.068962097168,65,65,45.9765968322754,24.0689640045166,12,"SD",-96.7905,44.3697,"BROOKINGS",-4.0141077041626,0.108961462974548,6.82722520828247,16.4067859649658,24.3895454406738,29.0350131988525,31.4121856689453,30.9510173797607,26.0922126770019,18.9459915161133,7.26605653762817,-1.11531639099121,-14.3528003692627,-10.8966588973999,-4.61719369888306,2.96724486351013,10,15.2718286514282,17.8673839569092,17.1673851013184,11.5714902877808,4.1988115310669,-4.21290969848633,-11.4020156860352,"126","2060"
28,1,28,28,-152845.158600001,2222921.3819,12,17.0363464355469,43.0726928710938,67.0674514770508,90.0726928710938,86.5000915527344,77.8921356201172,54,65.0363464355469,38.0311050415039,28.8557872772217,18,"SD",-97.8847,42.9884,"BON HOMME",0.350468754768372,4.47898483276367,10.729640007019,19.1381359100342,26.1489181518555,31.5487117767334,34.1702423095703,33.3602104187012,28.5808639526367,21.4388885498047,9.91736030578613,2.42690706253052,-10.6967639923096,-7.69879674911499,-2.06138014793396,4.77813100814819,11.9887180328369,17.0782032012939,19.8909664154053,19.3402366638184,13.3866891860962,6.13096141815185,-2.382493019104,-8.70904350280762,"126","2060"
29,1,29,29,-457715.9539,2258114.4481,8,12,30,56,80.1271133422852,84,64.1232070922852,40.969310760498,37,27,15,9,"SD",-101.6639,43.1949,"BENNETT",2.87428402900696,6.49844074249268,10.7863111495972,17.5119724273682,24.2560520172119,30.0918292999268,34.1300964355469,33.9332962036133,28.5970611572266,21.2883262634277,10.6448259353638,4.36926317214966,-9.78678512573242,-7.30000019073486,-3.67589783668518,2.28338742256165,8.81934452056885,14.093843460083,17.3396015167236,17.0216560363769,11.2416162490845,4.20291566848755,-3.64485502243042,-8.44685745239258,"126","2060"
30,1,30,30,-180937.6161,2382692.1733,12,15,45,66.7550277709961,82.7866668701172,83,65.845329284668,47,48,37.6003570556641,22.3870220184326,11,"SD",-98.2782,44.4145,"BEADLE",-2.4668869972229,1.75506675243378,8.15709686279297,17.7999992370606,25.1208095550537,30.2941875457764,33.5925598144531,33.2418403625488,27.99684715271,20.198709487915,8.23874187469482,0.0928586199879646,-13.2523345947266,-9.66485595703125,-3.88291907310486,3.59492802619934,10.5653285980225,15.7768316268921,18.8145141601562,18.1145324707031,12.1949462890625,4.73514318466187,-3.95737600326538,-10.7365760803223,"126","2060"
31,1,31,31,-205533.0184,2305655.225,11,16.5410652160644,44.5978012084961,70.0567398071289,92,90,66.5410690307617,50,54.5410652160645,37.4741744995117,23,13.5978021621704,"SD",-98.5616,43.7182,"AURORA",-0.709118604660034,3.25081729888916,9.49931144714355,18.2122611999512,25.2883415222168,30.5144138336182,34.1440238952637,33.9841613769531,28.6525707244873,20.7662010192871,9.13655090332031,1.53662467002869,-11.5091924667358,-8.51553058624268,-3.19061660766602,3.80487275123596,10.8963689804077,16.2028675079346,19.3115463256836,18.782922744751,12.8577089309692,5.55408811569214,-3.16106581687927,-9.41745948791504,"126","2060"
32,1,32,32,-382577.3555,2297169.3286,8,12.700644493103,37.3989143371582,60.0995597839355,83.3017272949219,79.6010818481445,63.3017311096191,38.6010856628418,37.3017311096191,32.2700004577637,16.269998550415,12,"SD",-100.76,43.5811,"MELLETTE",2.53602290153503,6.09186935424805,11.1907434463501,18.5719242095947,25.4378242492676,31.16481590271,35.3512268066406,35.1989135742188,29.4850978851318,21.6607799530029,10.9154529571533,4.10802936553955,-10.0195255279541,-7.50742387771606,-3.11108016967773,3.52323269844055,10.446400642395,15.691083908081,18.8722190856934,18.5278549194336,12.586727142334,5.29975748062134,-3.10450601577759,-8.84348011016846,"126","2060"
33,1,33,33,-591423.449999999,2458611.1896,32.6420059204102,36.2546806335449,62.1894302368164,75.5112457275391,94.9638214111328,90.9638214111328,61.7436943054199,53.7436943054199,52.9276466369629,43.5403213500977,40.1239204406738,39.1239204406738,"SD",-103.5081,44.9058,"BUTTE",0.850422263145447,4.96175765991211,9.32881355285645,16.7869873046875,23.3851985931396,29.2851982116699,34.2813186645508,34.3833503723145,28.1316108703613,20.2349224090576,9.53220272064209,2.82693290710449,-10.6748771667481,-8.0034008026123,-4.20487022399902,2.25858020782471,8.90415191650391,14.1267862319946,17.3741302490234,16.9149475097656,10.8048295974731,3.64775419235229,-4.38266706466675,-9.38592720031738,"126","2060"
34,1,34,34,-374836.3454,2339152.9541,10.5063858032227,13.0820283889771,40.7745094299316,62.1292457580566,78.5063858032227,80.08203125,61.0348091125488,38.0820274353027,34.0348091125488,36.9431533813477,18.0820274353027,12,"SD",-100.6896,43.9604,"JONES",0.63113409280777,4.66682529449463,10.0832452774048,18.0504398345947,25.0233421325684,30.6848697662354,35.0223922729492,34.8397026062012,29.0655364990234,21.1944561004639,9.87823486328125,2.45738768577576,-10.6633319854736,-8.02270126342773,-3.37004733085632,3.32718133926392,10.2414665222168,15.4414663314819,18.727180480957,18.3482418060303,12.5731248855591,5.48164415359497,-3.26525831222534,-8.91796112060547,"126","2060"
35,1,35,35,-92733.5553000011,2257973.1982,13.6386384963989,18.8796539306641,47.961784362793,73,88.7972030639648,94.8796539306641,71,63.2410163879395,73,44,30.7589855194092,18,"SD",-97.1488,43.3108,"TURNER",-1.50343596935272,2.60887026786804,9.2787914276123,18.1673564910889,25.6764411926269,30.7607727050781,32.9112663269043,32.1969375610352,27.7838001251221,20.5284214019775,9.11258220672607,0.812092065811157,-12.354775428772,-9.09580993652344,-3.09623670578003,4.16778373718262,11.3866605758667,16.6541614532471,19.1699733734131,18.4310359954834,12.6844720840454,5.27625894546509,-3.08244466781616,-9.98877143859863,"126","2060"
36,1,36,36,-53331.2716999985,2204160.569,13,20,54.8609161376953,75.8291473388672,97.1242446899414,100.719734191895,78,71.0275802612305,71.8736572265625,50,33.9830665588379,18.0148372650146,"SD",-96.6561,42.8324,"UNION",-0.629311263561249,3.37427759170532,10.2120084762573,18.9083633422852,25.9815616607666,31.1509323120117,33.115062713623,32.2852210998535,28.0212554931641,21.1338329315186,9.65678024291992,1.70697677135468,-11.6090421676636,-8.50904273986816,-2.55369758605957,4.45872259140015,11.5215425491333,16.8592262268066,19.5550174713135,18.8549766540527,13.1406488418579,5.77899646759033,-2.47255373001099,-9.07638454437256,"126","2060"
37,1,37,37,-575450.085999999,1606394.5024,9,9,26,34,66.8142166137695,62.8142127990723,66,47.2475051879883,40.0006103515625,19.5667095184326,17.1857852935791,8.1857852935791,"CO",-102.5605,37.3192,"BACA",10.5192613601685,12.8504657745361,16.8844680786133,22.2331314086914,27.3622093200684,32.8612289428711,35.4638900756836,33.8787460327148,29.9947738647461,25.1033458709717,16.5748043060303,11.3033876419067,-6.55964517593384,-4.74460983276367,-1.06720721721649,4.36713409423828,10.2950029373169,15.7950029373169,18.4245586395264,17.8514080047607,13.4933128356934,6.63951587677002,-1.10217666625977,-5.60217666625977,"126","2060"
38,1,38,38,-614911.5855,1680680.7863,7.03390121459961,9,20.3279418945312,29.3857746124268,59,48,56,43,32,18,13,8,"CO",-103.0717,37.9551,"BENT",9.15933990478516,12.4297094345093,17.6302356719971,23.2082958221436,28.3807888031006,34.598804473877,38.3027763366699,36.7945404052734,32.9905090332031,27.0439701080322,17.4201126098633,11.1064777374268,-8.65729713439941,-6.21964454650879,-1.49246442317963,3.91992259025574,10.330246925354,15.9199104309082,19.3678646087646,18.6178379058838,14.0472116470337,6.28692722320557,-2.1644594669342,-7.10204410552979,"126","2060"
39,1,39,39,-567466.7939,1775342.9705,6,9.19784259796143,22.5078315734863,30.0615406036377,74.9035186767578,58.236442565918,63,50.5307693481445,36,18.8250961303711,12.5307703018188,7,"CO",-102.6034,38.8279,"CHEYENNE",7.27950763702393,10.5668134689331,14.6837701797485,20.3837699890137,25.6209869384766,31.7695846557617,34.9051780700684,33.8821449279785,29.3612155914307,23.446834564209,13.8970527648926,8.23814296722412,-9.02123641967773,-6.42920207977295,-2.53214883804321,2.79842925071716,9.07759857177734,14.5223627090454,17.422025680542,17.0959320068359,12.2861843109131,4.99000215530396,-3.22202444076538,-7.99987363815308,"126","2060"
40,1,40,40,-673387.551999999,1727027.5189,6,6,17.9450836181641,25,45.9450836181641,36.9788131713867,54.9238967895508,41.9788131713867,24.7292213439941,13,9,7,"CO",-103.7849,38.3266,"CROWLEY",9.28896236419678,12.2901954650879,16.948616027832,22.5091991424561,27.708122253418,33.8294715881348,36.7266044616699,35.2006454467773,30.9561901092529,25.0630321502686,15.6693410873413,9.91390705108643,-8.32328414916992,-5.76763916015625,-1.84822976589203,3.49785375595093,9.78191566467285,15.1383905410767,17.9361400604248,17.2560386657715,12.301628112793,5.13087892532349,-3.15145921707153,-7.75883865356445,"126","2060"
